Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Transmission,Body type,Fuel type,Engine capacity,Mileage
15000000.0,Peugeot,3008,Allure -Gt Line Spec,2019,Automatic,Suv / 4X4,Petrol,1200.0,34730.0
6800000.0,Toyota,Corolla,141 Lx,2007,Automatic,Saloon,Petrol,1600.0,177226.0
10890000.0,Toyota,Axio,G Grade,2016,Automatic,Saloon,Hybrid,1500.0,150000.0
9850000.0,Subaru,Sti,9 Wrx,2007,Automatic,Saloon,Petrol,2000.0,89000.0
8100000.0,Toyota,Allion,G Plus,2008,Automatic,Saloon,Petrol,1500.0,165000.0
7090000.0,Nissan,Juke,Unknown,2010,Automatic,Suv / 4X4,Petrol,1500.0,152000.0
16950000.0,Toyota,Land Cruiser Prado,120 1St Owne Sunroof,2008,Automatic,Suv / 4X4,Petrol,2700.0,159000.0
11000000.0,Toyota,Prius,Unknown,2013,Automatic,Unknown,Hybrid,1800.0,194000.0
4100000.0,Nissan,Sunny,N17 Super Saloon,2003,Manual,Saloon,Petrol,1600.0,194000.0
3800000.0,Suzuki,Alto,Sports,2015,Manual,Hatchback,Petrol,798.0,46585.0
5500000.0,Suzuki,Alto,Unknown,2017,Automatic,Unknown,Petrol,660.0,95000.0
6200000.0,Kia,Picanto,2018,2018,Automatic,Hatchback,Petrol,1000.0,37000.0
18900000.0,Audi,A4,S Line Matrix,2018,Automatic,Saloon,Petrol,1400.0,61000.0
26500000.0,Audi,Q7,S Line,2015,Tiptronic,Suv / 4X4,Petrol,2000.0,134000.0
18750000.0,Audi,Q3,S Line,2019,Tiptronic,Suv / 4X4,Petrol,1400.0,45000.0
9200000.0,Suzuki,Spacia,Custom Turbo 2024,2024,Automatic,Unknown,Petrol,660.0,1800.0
11750000.0,Honda,Civic,Ex Highest Grade,2017,Automatic,Saloon,Petrol,1000.0,85000.0
7980000.0,Toyota,Aqua,G Grade,2013,Automatic,Hatchback,Hybrid,1500.0,158000.0
1485000.0,Nissan,Sunny,Fb 13,1992,Manual,Saloon,Diesel,1500.0,134522.0
4485000.0,Suzuki,A-Star,Unknown,2011,Automatic,Hatchback,Petrol,1000.0,145000.0
5975000.0,Micro,Kyron,Unknown,2008,Automatic,Mpv,Diesel,2000.0,23625.0
2900000.0,Nissan,Sunny,Ex Saloon,1994,Manual,Saloon,Petrol,1490.0,286270.0
4300000.0,Suzuki,Swift,Automatic,2004,Automatic,Hatchback,Petrol,1320.0,134000.0
5275000.0,Toyota,Starlet,Unknown,2000,Automatic,Hatchback,Petrol,1400.0,150000.0
21500000.0,Mercedes Benz,S300,Lwb One Of The Kind,2010,Automatic,Saloon,Petrol,3000.0,99000.0
37000000.0,Land Rover,Discovery,S,2016,Automatic,Suv / 4X4,Diesel,2993.0,59500.0
8800000.0,Toyota,Axio,Hybrid G Grade,2013,Automatic,Saloon,Hybrid,1500.0,243500.0
2650000.0,Toyota,Corsa,1992,1992,Manual,Hatchback,Diesel,1500.0,290000.0
8990000.0,Toyota,Corolla,110 Gli,2013,Automatic,Saloon,Petrol,1500.0,60000.0
1800000.0,Tata,Nano,Unknown,2016,Manual,Hatchback,Petrol,624.0,40000.0
6500000.0,Toyota,Allion,Unknown,2003,Automatic,Saloon,Petrol,1500.0,214564.0
7850000.0,Suzuki,Swift,2017 Rs,2017,Automatic,Saloon,Petrol,1000.0,70000.0
2280000.0,Nissan,Sunny,Unknown,1991,Manual,Saloon,Petrol,1490.0,275343.0
22500000.0,Bmw,318Ti,M Sports,2018,Automatic,Saloon,Petrol,1500.0,90000.0
13500000.0,Toyota,Premio,G Superior,2016,Automatic,Saloon,Petrol,1500.0,145000.0
2075000.0,Mazda,Other Model,323 Lx,1994,Manual,Saloon,Petrol,1300.0,140000.0
2817000.0,Nissan,Pulsar,Cj-2,1996,Automatic,Saloon,Petrol,1490.0,258000.0
2050000.0,Suzuki,Maruti,Maruti,2005,Manual,Hatchback,Petrol,793.0,95000.0
5825000.0,Perodua,Axia,G,2018,Automatic,Hatchback,Petrol,1000.0,83000.0
13000000.0,Toyota,Prius,2016 4Th Gen,2016,Automatic,Hatchback,Hybrid,1800.0,165000.0
7525000.0,Toyota,Aqua,Unknown,2012,Automatic,Hatchback,Petrol,1500.0,139000.0
8975000.0,Volkswagen,Passat,Unknown,2011,Automatic,Saloon,Petrol,1995.0,109000.0
6475000.0,Toyota,Aqua,Unknown,2012,Automatic,Hatchback,Hybrid,1500.0,142000.0
3850000.0,Suzuki,Estilo,Unknown,2010,Manual,Hatchback,Petrol,1000.0,120000.0
7500000.0,Daihatsu,Boon,Cliq Passo Moda,2017,Automatic,Hatchback,Petrol,990.0,52000.0
2000000.0,Toyota,Camry,Toyota Camry,1990,Manual,Unknown,Diesel,1970.0,200000.0
1930000.0,Tata,Indica,Unknown,2006,Manual,Hatchback,Petrol,1390.0,86000.0
4450000.0,Nissan,Sunny,Fb15 Ex Saloon,2003,Automatic,Saloon,Petrol,1500.0,192166.0
7250000.0,Toyota,Axio,141,2008,Automatic,Saloon,Petrol,1500.0,165000.0
16950000.0,Jeep,Compass,Limited Edition,2019,Automatic,Suv / 4X4,Petrol,1400.0,46000.0
8250000.0,Dfsk,Glory,580 Vt5,2021,Automatic,Unknown,Petrol,1500.0,70000.0
2950000.0,Toyota,Corolla,Ce110,1996,Automatic,Saloon,Diesel,1997.0,300000.0
7250000.0,Toyota,Prius,20 2Nd Gen,2011,Automatic,Saloon,Hybrid,1500.0,212000.0
6990000.0,Mahindra,Kuv 100,Next K8+,2023,Automatic,Hatchback,Diesel,1200.0,15000.0
13450000.0,Toyota,Chr,Ngx 10 Black Top,2018,Automatic,Suv / 4X4,Petrol,1200.0,61000.0
1450000.0,Ford,Laser,Unknown,1993,Manual,Saloon,Petrol,1300.0,50000.0
12500000.0,Kia,Other Model,Kia Sonet Gt Line,2025,Automatic,Suv / 4X4,Petrol,1000.0,9750.0
4675000.0,Suzuki,Celerio,Vxi Auto,2014,Automatic,Hatchback,Petrol,1000.0,103000.0
16950000.0,Toyota,Chr,Ngx-10,2023,Automatic,Hatchback,Petrol,1200.0,19000.0
7225000.0,Toyota,Axio,Unknown,2008,Automatic,Saloon,Petrol,1500.0,176000.0
6275000.0,Micro,Actyon,Double Cab,2008,Manual,Suv / 4X4,Diesel,1998.0,126531.0
6375000.0,Suzuki,Wagon R,J Style,2015,Automatic,Hatchback,Hybrid,650.0,95000.0
10900000.0,Toyota,Premio,Unknown,2014,Automatic,Saloon,Petrol,1500.0,119890.0
11750000.0,Ssang Yong,Rexton,W,2015,Automatic,Suv / 4X4,Diesel,2000.0,110000.0
18500000.0,Mercedes Benz,Cla 180,Cla 180,2017,Automatic,Saloon,Petrol,1590.0,62000.0
10300000.0,Kia,Sorento,Unknown,2011,Automatic,Suv / 4X4,Diesel,2200.0,133000.0
5550000.0,Toyota,Vitz,Toyota Vitz,2009,Automatic,Hatchback,Petrol,1000.0,130456.0
14500000.0,Toyota,Premio,Unknown,2016,Automatic,Unknown,Petrol,1500.0,148000.0
15890000.0,Peugeot,5008,Gt Line,2019,Automatic,Suv / 4X4,Petrol,1200.0,130000.0
1400000.0,Mazda,Other Model,Mr90,1993,Manual,Hatchback,Petrol,1400.0,56000.0
10550000.0,Toyota,Allion,G Grade,2012,Automatic,Saloon,Petrol,1490.0,195000.0
66500000.0,Land Rover,Range Rover,Unknown,2018,Automatic,Suv / 4X4,Petrol,2000.0,25000.0
9500000.0,Land Rover,Freelander,Td4Gs,2012,Automatic,Suv / 4X4,Diesel,2200.0,220000.0
7450000.0,Toyota,Aqua,Unknown,2012,Automatic,Hatchback,Hybrid,1498.0,146000.0
11100000.0,Honda,Civic,Civic Sr,2017,Automatic,Hatchback,Petrol,1000.0,68000.0
9200000.0,Honda,Vezel,Z,2014,Automatic,Suv / 4X4,Petrol,1490.0,15300.0
5450000.0,Daihatsu,Hijet,S 32 1V Hijet,2016,Automatic,Mpv,Petrol,650.0,95000.0
2680000.0,Toyota,Corolla,Ee106,1993,Manual,Station Wagon,Petrol,1250.0,255162.0
11800000.0,Honda,Civic,Sr,2018,Automatic,Hatchback,Petrol,1000.0,48505.0
7250000.0,Honda,Fit,Gp5,2014,Automatic,Hatchback,Hybrid,1500.0,160000.0
8850000.0,Suzuki,Swift,Rs Sports Turbo,2018,Automatic,Hatchback,Petrol,1000.0,56000.0
18650000.0,Toyota,Harrier,Hybrid,2014,Automatic,Suv / 4X4,Hybrid,2490.0,177000.0
8190000.0,Toyota,Tank,Gs Custom,2017,Automatic,Hatchback,Petrol,1000.0,73000.0
1885000.0,Honda,Civic,Grand Civic,1990,Automatic,Saloon,Petrol,1500.0,150000.0
2995000.0,Micro,Panda,Micro,2012,Manual,Hatchback,Petrol,1000.0,98656.0
1985000.0,Suzuki,Maruti,800,2004,Manual,Hatchback,Petrol,800.0,80394.0
9000000.0,Toyota,Allion,Unknown,2007,Automatic,Saloon,Petrol,1400.0,180000.0
3995000.0,Renault,Kwid,800,2017,Manual,Hatchback,Petrol,800.0,127300.0
2650000.0,Suzuki,Alto,2006,2006,Manual,Hatchback,Petrol,800.0,137000.0
1850000.0,Nissan,Sunny,Diesel,1993,Manual,Saloon,Diesel,1300.0,95000.0
9650000.0,Toyota,Premio,Unknown,2010,Automatic,Saloon,Petrol,1500.0,220000.0
2625000.0,Suzuki,Alto,Suzuki,2006,Manual,Hatchback,Petrol,800.0,159600.0
16850000.0,Honda,Vezel,Vezel Z,2024,Automatic,Suv / 4X4,Hybrid,1500.0,11000.0
13800000.0,Audi,Q2,Tfsi,2017,Automatic,Suv / 4X4,Petrol,990.0,91000.0
15800000.0,Bmw,X1,M Sport,2016,Automatic,Suv / 4X4,Petrol,1500.0,99000.0
14000000.0,Mitsubishi,Montero,Sport,2011,Automatic,Suv / 4X4,Diesel,2500.0,117100.0
7300000.0,Suzuki,Wagon R Fz,Unknown,2025,Automatic,Unknown,Petrol,650.0,2550.0
12350000.0,Toyota,Chr,Ngx50,2018,Automatic,Suv / 4X4,Petrol,1200.0,85000.0
6475000.0,Toyota,Aqua,Unknown,2012,Automatic,Hatchback,Hybrid,1500.0,142000.0
3665000.0,Suzuki,Alto,800 Lxi,2015,Manual,Unknown,Petrol,800.0,88000.0
5475000.0,Perodua,Axia,G,2016,Automatic,Hatchback,Petrol,1000.0,106000.0
7900000.0,Toyota,Vitz,Safety 1,2018,Automatic,Hatchback,Petrol,1000.0,67000.0
20800000.0,Mercedes Benz,S300,Long Wheel Base,2011,Automatic,Saloon,Petrol,3000.0,81000.0
62500000.0,Land Rover,Range Rover,Vouge Swb,2018,Automatic,Suv / 4X4,Hybrid,2000.0,43000.0
11300000.0,Toyota,Premio,Premio G Superior,2015,Automatic,Hatchback,Petrol,1500.0,169000.0
5500000.0,Mahindra,Kuv 100,Unknown,2022,Manual,Hatchback,Petrol,1197.0,30000.0
11650000.0,Toyota,Axio,Wxb,2017,Automatic,Saloon,Hybrid,1490.0,97000.0
4500000.0,Suzuki,Celerio,Lx1,2015,Manual,Hatchback,Petrol,1000.0,100989.0
5500000.0,Nissan,Ad Wagon,Unknown,2010,Automatic,Station Wagon,Petrol,1300.0,138000.0
12800000.0,Toyota,Chr,Ngx10,2018,Automatic,Suv / 4X4,Petrol,1200.0,95000.0
33000000.0,Jaguar,F-Pace,Highest Spec25T,2019,Automatic,Suv / 4X4,Petrol,2000.0,16000.0
25000000.0,Mercedes Benz,Cla 200,Amg Premium Plus,2019,Automatic,Saloon,Petrol,1300.0,37000.0
5000000.0,Suzuki,Swift,2007,2007,Automatic,Hatchback,Petrol,1300.0,142000.0
3250000.0,Perodua,Kelisa,Automatic,2006,Automatic,Hatchback,Petrol,1000.0,137000.0
7250000.0,Toyota,Aqua,Unknown,2013,Automatic,Hatchback,Hybrid,1500.0,170000.0
37500000.0,Toyota,Land Cruiser Prado,Tx,2015,Automatic,Suv / 4X4,Diesel,3000.0,197000.0
5675000.0,Suzuki,Wagon R Stingray,J Style,2014,Automatic,Hatchback,Hybrid,660.0,88000.0
33000000.0,Toyota,Land Cruiser Prado,Unknown,2015,Automatic,Suv / 4X4,Petrol,2700.0,137000.0
5300000.0,Mahindra,Kuv 100,Unknown,2021,Manual,Suv / 4X4,Petrol,1200.0,71000.0
16500000.0,Honda,Crv,Vtil 7 Seater,2018,Automatic,Suv / 4X4,Petrol,1500.0,110000.0
21800000.0,Audi,A5,A5 Sline,2018,Automatic,Saloon,Petrol,1500.0,50000.0
2675000.0,Micro,Panda,Unknown,2011,Manual,Hatchback,Petrol,1000.0,115970.0
8200000.0,Toyota,Axio,Petrol 141,2012,Automatic,Saloon,Petrol,1500.0,86000.0
6190000.0,Daihatsu,Terios,Cross Over,2006,Automatic,Suv / 4X4,Petrol,1500.0,196000.0
11500000.0,Honda,Grace,Ex,2016,Automatic,Saloon,Hybrid,1500.0,121475.0
3550000.0,Suzuki,Alto,Unknown,2015,Manual,Unknown,Petrol,800.0,83000.0
36500000.0,Land Rover,Range Rover,Sport 3.0L Diesal,2015,Automatic,Suv / 4X4,Diesel,3000.0,50000.0
29500000.0,Honda,Crv,Honda,2024,Automatic,Suv / 4X4,Petrol,1500.0,15500.0
5745000.0,Suzuki,Wagon R Fz,2015,2015,Automatic,Hatchback,Hybrid,660.0,118000.0
12500000.0,Nissan,X-Trail,Unknown,2015,Automatic,Hatchback,Hybrid,2000.0,58000.0
1800000.0,Nissan,Ad Wagon,Unknown,2001,Automatic,Station Wagon,Diesel,1970.0,265000.0
47000000.0,Toyota,Land Cruiser Prado,Unknown,2017,Automatic,Suv / 4X4,Petrol,2755.0,39000.0
9500000.0,Toyota,Allion,G Grade,2011,Automatic,Saloon,Petrol,1500.0,100000.0
7250000.0,Suzuki,Wagon R,Premium,2019,Automatic,Unknown,Hybrid,660.0,108500.0
8200000.0,Honda,Fit,Gp5 L Garde,2013,Automatic,Hatchback,Hybrid,1500.0,80190.0
7800000.0,Honda,Fit,Gp5 L Garde,2013,Automatic,Hatchback,Hybrid,1500.0,99350.0
11250000.0,Honda,Grace,Honda,2016,Automatic,Saloon,Hybrid,1500.0,68000.0
8500000.0,Dfsk,Glory,580,2020,Automatic,Suv / 4X4,Petrol,1500.0,80000.0
6975000.0,Toyota,Rush,Unknown,2009,Automatic,Suv / 4X4,Petrol,1500.0,152442.0
6950000.0,Honda,Fit,Gp1,2013,Automatic,Hatchback,Hybrid,1500.0,175000.0
8875000.0,Toyota,Axio,G Grade,2013,Automatic,Saloon,Hybrid,1496.0,121000.0
1335000.0,Tata,Nano,2011,2011,Manual,Saloon,Petrol,620.0,25000.0
7470000.0,Toyota,Prius,2Nd Gen,2011,Automatic,Saloon,Hybrid,1500.0,168000.0
5500000.0,Toyota,Vitz,Ksp 90,2010,Automatic,Hatchback,Petrol,1000.0,128000.0
5475000.0,Suzuki,Swift,Style,2007,Automatic,Hatchback,Petrol,1300.0,125000.0
11800000.0,Toyota,Axio,Wxb,2017,Automatic,Saloon,Hybrid,1500.0,96400.0
4275000.0,Nissan,Sunny,N16 Auto 1.5Cc Ka-,2001,Automatic,Saloon,Petrol,1490.0,190000.0
25500000.0,Mercedes Benz,E220,Diesel Premium Amg,2016,Automatic,Saloon,Diesel,2000.0,84000.0
19500000.0,Toyota,Esquire,Unknown,2015,Automatic,Mpv,Hybrid,1800.0,107000.0
7800000.0,Nissan,Leaf,Unknown,2014,Automatic,Hatchback,Electric,600.0,150000.0
6200000.0,Ssang Yong,Kyron,Unknown,2008,Automatic,Suv / 4X4,Diesel,2000.0,167300.0
10450000.0,Toyota,Axio,G Grade,2015,Automatic,Saloon,Hybrid,1500.0,110000.0
5900000.0,Honda,Fit,Gp1,2012,Automatic,Hatchback,Hybrid,1330.0,182000.0
2390000.0,Tata,Nano,Automatic,2017,Automatic,Unknown,Petrol,650.0,60240.0
8990000.0,Mg,Zs,Unknown,2018,Automatic,Suv / 4X4,Petrol,1000.0,52300.0
15500000.0,Mercedes Benz,E200,Cgi Avantgarde,2011,Tiptronic,Saloon,Petrol,1800.0,48000.0
5200000.0,Mitsubishi,Montero,Io Jeep,2001,Manual,Unknown,Petrol,1800.0,190000.0
11875000.0,Mini,Cooper,Countryman,2013,Automatic,Hatchback,Petrol,1600.0,58000.0
7950000.0,Volkswagen,Polo,Gt Tsi,2016,Automatic,Hatchback,Petrol,1200.0,96000.0
36500000.0,Toyota,Land Cruiser Prado,Tx-150,2015,Automatic,Suv / 4X4,Petrol,2700.0,81000.0
4550000.0,Suzuki,Alto,Japan,2010,Automatic,Hatchback,Petrol,650.0,128500.0
2275000.0,Toyota,Corolla,Full Option,1991,Manual,Saloon,Diesel,2000.0,350000.0
19800000.0,Toyota,Hilux,Rocco B5,2018,Automatic,Suv / 4X4,Diesel,2800.0,120000.0
6600000.0,Suzuki,Wagon R,Suzuki,2015,Automatic,Unknown,Hybrid,650.0,82000.0
7300000.0,Suzuki,Xbee,Unknown,2018,Tiptronic,Hatchback,Hybrid,1000.0,136000.0
79000000.0,Mercedes Benz,Gle 400,Amg Line Premium,2025,Automatic,Suv / 4X4,Hybrid,2000.0,11000.0
7500000.0,Honda,Fit,Gp5,2014,Automatic,Hatchback,Petrol,1500.0,108000.0
32800000.0,Mercedes Benz,C200,Amg Line,2023,Tiptronic,Saloon,Petrol,1500.0,14400.0
11000000.0,Honda,Civic,Unknown,2017,Automatic,Unknown,Petrol,1000.0,64500.0
13000000.0,Toyota,Chr,Ngx 50,2018,Automatic,Suv / 4X4,Petrol,1200.0,58000.0
5550000.0,Suzuki,Wagon R Fx,Unknown,2017,Automatic,Hatchback,Petrol,660.0,131000.0
2150000.0,Maruti Suzuki,800,Unknown,2007,Manual,Unknown,Petrol,800.0,64000.0
1385000.0,Tata,Nano,Cx,2012,Manual,Hatchback,Petrol,650.0,133000.0
8540000.0,Audi,A1,Unknown,2015,Automatic,Hatchback,Petrol,1000.0,114000.0
70000000.0,Land Rover,Range Rover,Unknown,2018,Automatic,Suv / 4X4,Petrol,2000.0,80000.0
2195000.0,Nissan,Wingroad,1998,1998,Manual,Station Wagon,Petrol,1300.0,167000.0
8950000.0,Nissan,X-Trail,2015,2015,Automatic,Unknown,Hybrid,1500.0,109000.0
13000000.0,Mitsubishi,Montero,Mitsubishi,2000,Manual,Suv / 4X4,Diesel,2800.0,210000.0
3600000.0,Suzuki,Other Model,Kei,2003,Automatic,Unknown,Petrol,650.0,84681.0
5600000.0,Kia,Sorento,Ex,2004,Automatic,Suv / 4X4,Diesel,2497.0,228400.0
5600000.0,Mahindra,Kuv 100,Kuv 100,2022,Manual,Hatchback,Petrol,1200.0,14900.0
7200000.0,Toyota,Vitz,Toyota Vitz Auto,2015,Automatic,Hatchback,Petrol,1000.0,125000.0
3650000.0,Nissan,Other Model,Fb15,2001,Automatic,Saloon,Petrol,1500.0,175000.0
1700000.0,Ford,Laser,Unknown,1992,Manual,Saloon,Petrol,1300.0,100000.0
3850000.0,Peugeot,206,Sport,2003,Automatic,Hatchback,Petrol,1360.0,210000.0
36750000.0,Toyota,Land Cruiser Prado,Trj 150 G Frontier,2017,Automatic,Suv / 4X4,Petrol,2700.0,128000.0
8600000.0,Mg,Zs,Unknown,2018,Automatic,Suv / 4X4,Petrol,999.0,96000.0
8100000.0,Honda,Fit,S Grade,2015,Tiptronic,Hatchback,Hybrid,1500.0,103000.0
6950000.0,Toyota,Aqua,S Grade,2012,Automatic,Hatchback,Hybrid,1490.0,137000.0
7990000.0,Toyota,Vitz,Safety,2018,Automatic,Hatchback,Petrol,990.0,76000.0
14500000.0,Mitsubishi,Pajero,Unknown,2007,Automatic,Suv / 4X4,Petrol,3200.0,45000.0
3450000.0,Micro,Panda,Unknown,2017,Manual,Hatchback,Petrol,998.0,34666.0
8500000.0,Kia,Sportage,Unknown,2012,Automatic,Suv / 4X4,Petrol,1998.0,173925.0
6275000.0,Perodua,Axia,Unknown,2019,Automatic,Hatchback,Petrol,1000.0,108000.0
4675000.0,Hyundai,Eon,Unknown,2016,Manual,Hatchback,Petrol,814.0,72535.0
3390000.0,Micro,Panda,Unknown,2015,Manual,Hatchback,Petrol,997.0,67970.0
3590000.0,Micro,Panda,Unknown,2018,Manual,Hatchback,Petrol,998.0,50723.0
3390000.0,Micro,Panda,Unknown,2016,Manual,Hatchback,Petrol,998.0,40612.0
3500000.0,Mitsubishi,Lancer,Glx Cb 8,1994,Manual,Saloon,Diesel,2000.0,260000.0
9450000.0,Toyota,Premio,Unknown,2010,Automatic,Saloon,Petrol,1500.0,152000.0
15000000.0,Bmw,225Xe,Bmw,2019,Tiptronic,Hatchback,Hybrid,1500.0,45000.0
9390000.0,Suzuki,Grand Vitara,Sx4,2019,Automatic,Suv / 4X4,Petrol,1000.0,160000.0
6600000.0,Toyota,Aqua,Aqua,2012,Automatic,Hatchback,Hybrid,1500.0,128000.0
6485000.0,Toyota,Pixis,Joy G Grade,2018,Automatic,Hatchback,Petrol,650.0,76000.0
18900000.0,Audi,A4,Highest Spec,2018,Automatic,Saloon,Petrol,1400.0,49000.0
3590000.0,Micro,Panda,Unknown,2015,Manual,Hatchback,Petrol,998.0,34898.0
5975000.0,Hyundai,Grand I10,2016,2016,Tiptronic,Hatchback,Petrol,1000.0,24000.0
13500000.0,Honda,Civic,Extech Pack,2018,Automatic,Saloon,Petrol,1000.0,40600.0
55500000.0,Toyota,Land Cruiser Prado,Tx Limited,2023,Automatic,Suv / 4X4,Petrol,2780.0,7000.0
3650000.0,Suzuki,Alto,Suzuki,2015,Manual,Unknown,Petrol,800.0,139000.0
3150000.0,Toyota,Corolla,1996,1996,Automatic,Hatchback,Petrol,1330.0,196000.0
28000000.0,Bmw,530E,M Sport,2017,Automatic,Saloon,Petrol,2000.0,64500.0
9550000.0,Toyota,Prius,G Sola Sunroof,2010,Automatic,Hatchback,Hybrid,1798.0,184500.0
5200000.0,Suzuki,Alto,Japan,2016,Automatic,Hatchback,Petrol,660.0,105000.0
5650000.0,Toyota,Vitz,Unknown,2008,Automatic,Hatchback,Petrol,990.0,170000.0
6150000.0,Micro,Kyron,Unknown,2008,Automatic,Suv / 4X4,Diesel,1998.0,235000.0
9750000.0,Mercedes Benz,C180,Avantgarde,2010,Tiptronic,Saloon,Petrol,1600.0,138000.0
8550000.0,Toyota,Aqua,Aqua,2015,Automatic,Hatchback,Hybrid,1500.0,150000.0
5975000.0,Micro,Korondo,Unknown,2012,Automatic,Hatchback,Diesel,2000.0,176241.0
5150000.0,Nissan,Leaf,2013,2013,Automatic,Hatchback,Electric,1800.0,57150.0
16500000.0,Honda,Civic,Fk7 1500Cc,2017,Automatic,Unknown,Petrol,1500.0,135000.0
16500000.0,Bmw,318I,Unknown,2018,Automatic,Unknown,Petrol,1490.0,150000.0
7300000.0,Honda,Fit,Gp1,2013,Automatic,Station Wagon,Hybrid,1300.0,57450.0
10700000.0,Nissan,Qashqai,Tekna,2018,Automatic,Suv / 4X4,Petrol,1200.0,61500.0
17000000.0,Land Rover,Range Rover Evoque,Hse Line,2013,Automatic,Suv / 4X4,Diesel,2200.0,72000.0
35000000.0,Porsche,Panamera,S Hybrid,2014,Tiptronic,Saloon,Hybrid,3000.0,74000.0
14500000.0,Volkswagen,Tiguan,2018,2018,Automatic,Suv / 4X4,Petrol,1399.0,78000.0
5150000.0,Toyota,Vitz,Ksp 90,2009,Automatic,Unknown,Petrol,1000.0,120000.0
15500000.0,Toyota,Voxy,Unknown,2014,Automatic,Mpv,Hybrid,1800.0,164000.0
15250000.0,Mercedes Benz,E200,Unknown,2011,Automatic,Saloon,Petrol,1800.0,98000.0
9000000.0,Suzuki,Vitara,Unknown,2013,Automatic,Suv / 4X4,Petrol,2000.0,85000.0
10800000.0,Toyota,Prius,2014,2014,Automatic,Hatchback,Hybrid,1800.0,144000.0
7000000.0,Honda,Fit,Gp5 (Pure Petrol),2014,Automatic,Hatchback,Petrol,1300.0,86000.0
4600000.0,Suzuki,Celerio,Unknown,2015,Automatic,Hatchback,Petrol,1000.0,167500.0
950000.0,Nissan,Qashqai,326G,2017,Automatic,Suv / 4X4,Petrol,1200.0,236000.0
4475000.0,Nissan,Sunny,Unknown,2007,Manual,Saloon,Petrol,1300.0,112800.0
6750000.0,Honda,Civic,Fd4,2010,Automatic,Saloon,Petrol,1500.0,194000.0
8500000.0,Toyota,Vitz,Unknown,2018,Automatic,Hatchback,Petrol,990.0,78982.0
38500000.0,Land Rover,Range Rover Sport,Hse,2019,Tiptronic,Suv / 4X4,Diesel,2000.0,69000.0
14000000.0,Mitsubishi,Montero,Sport,2011,Tiptronic,Suv / 4X4,Diesel,2500.0,327000.0
42500000.0,Mercedes Benz,S400,Lwb Designo Edition,2014,Tiptronic,Saloon,Petrol,3500.0,40000.0
13990000.0,Audi,A3,S Line Rs,2018,Automatic,Saloon,Petrol,1000.0,115500.0
8200000.0,Honda,Fit,2015,2015,Tiptronic,Hatchback,Hybrid,1500.0,15083.0
29900000.0,Audi,Q7,Tfsi Quattro,2018,Tiptronic,Station Wagon,Petrol,2000.0,71000.0
11100000.0,Toyota,Axio,Toyota Axio Wxb 2017,2017,Automatic,Saloon,Hybrid,1500.0,179000.0
32500000.0,Porsche,Macan,High Spec,2017,Tiptronic,Suv / 4X4,Petrol,2000.0,55000.0
5600000.0,Bmw,520I,E39,1996,Manual,Saloon,Petrol,2000.0,60000.0
18550000.0,Lexus,Nx300H,Luxury Full Spec,2015,Tiptronic,Suv / 4X4,Petrol,2500.0,115000.0
16500000.0,Audi,A4,S-Line,2018,Tiptronic,Suv / 4X4,Petrol,1400.0,67000.0
48000000.0,Toyota,Land Cruiser Sahara,V8 202 Bruno Cross,2015,Tiptronic,Suv / 4X4,Petrol,2000.0,70000.0
75000000.0,Land Rover,Range Rover,Autobiography,2019,Tiptronic,Suv / 4X4,Petrol,2000.0,15000.0
43500000.0,Land Rover,Range Rover Sport,Hse P400E Matt Paint,2019,Tiptronic,Suv / 4X4,Petrol,2000.0,44000.0
10500000.0,Honda,Grace,Honda Grace Ex,2016,Automatic,Saloon,Hybrid,1500.0,85400.0
12990000.0,Honda,City,Rs Vtec Turbo,2025,Automatic,Saloon,Petrol,1000.0,2700.0
5290000.0,Suzuki,Swift,Japan,2005,Automatic,Hatchback,Petrol,1320.0,172000.0
6995000.0,Perodua,Bezza,2020 Facelift,2020,Automatic,Saloon,Petrol,1000.0,102000.0
7695000.0,Toyota,Aqua,Unknown,2014,Automatic,Unknown,Hybrid,1500.0,141929.0
9200000.0,Hyundai,Tucson,Fully Loaded,2013,Automatic,Suv / 4X4,Diesel,2000.0,82899.0
5100000.0,Suzuki,Swift,Unknown,2004,Automatic,Hatchback,Petrol,1300.0,93116.0
29500000.0,Audi,Q7,3000Cc  V6 S-Line,2017,Tiptronic,Suv / 4X4,Petrol,3000.0,69000.0
4700000.0,Toyota,Carina,Unknown,1997,Automatic,Saloon,Diesel,1970.0,220000.0
2850000.0,Suzuki,Alto,Unknown,2010,Manual,Unknown,Petrol,800.0,200000.0
12050000.0,Toyota,Raize,Z Grade (Black Top),2024,Automatic,Suv / 4X4,Petrol,1200.0,8600.0
24500000.0,Jaguar,F-Pace,2018,2018,Automatic,Suv / 4X4,Petrol,2000.0,75000.0
6690000.0,Honda,N-Box,Custom Turbo,2017,Automatic,Hatchback,Hybrid,650.0,69000.0
16500000.0,Honda,Crv,2018,2018,Automatic,Suv / 4X4,Petrol,1500.0,94000.0
7200000.0,Toyota,Vitz,Unknown,2016,Automatic,Hatchback,Petrol,1000.0,66000.0
5100000.0,Suzuki,Celerio,Suzuki Celerio Vxi,2015,Automatic,Hatchback,Petrol,1000.0,100450.0
10800000.0,Kia,Sorento,2011,2011,Automatic,Suv / 4X4,Diesel,2200.0,223500.0
